rank,course_id,course_code,task_id,task_type,title,due_sort_key,due_text,due_status,available_text,points_text,estimated_time,module_titles,module_item_ids,actionability,confidence,review_state,recursive_review_states,object_id,object_type,source_urls,next_action
326,2053526,PHY-212,task-00352-phy-212-blocked-or-broken-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,blocked_or_broken,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,1,,,,action_required,high,candidate,needs_retry,obj-phy-212-quiz-3169001,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59169187|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174672|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174670|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174671,Plan/complete this task according to its module and due information.
327,2053526,PHY-212,task-00330-phy-212-prep-reading-m1-01-pdf,prep_reading,M1-01.pdf,,,no_due_found,,,,,,prep_required,low,needs_review,needs_ocr|needs_rule|needs_manual_decision,obj-phy-212-download-119291668,download,https://canvas.oregonstate.edu/users/6660414/files/119291668/download?verifier=cdD2R6qdibRpUciTWHAs5zvLNXk26R9XpDM5z6h2&download_frd=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/history?version=1,Review blocked/uncertain evidence before relying on this task.
328,2053526,PHY-212,task-00353-phy-212-blocked-or-broken-m1-0asy-general-physics-with-calculus-ph-212-400-u2026,blocked_or_broken,M1-0asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,1,,,,action_required,high,candidate,needs_retry,obj-phy-212-quiz-3169000,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/questions/59169876|https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/questions/59169879,Plan/complete this task according to its module and due information.
329,2053526,PHY-212,task-00354-phy-212-blocked-or-broken-m1-1asy-general-physics-with-calculus-ph-212-400-u2026,blocked_or_broken,M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,1,,,,action_required,high,candidate,needs_retry,obj-phy-212-quiz-3160454,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026073|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176462|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176463|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026074|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026075,Plan/complete this task according to its module and due information.
330,2053526,PHY-212,task-00355-phy-212-blocked-or-broken-m1-1pre-general-physics-with-calculus-ph-212-400-u2026,blocked_or_broken,M1-1pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,3,,,,action_required,high,candidate,needs_retry,obj-phy-212-quiz-3160514,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160514/questions/59026348,Plan/complete this task according to its module and due information.
331,2053526,PHY-212,task-00356-phy-212-graded-task-m1-2asy-general-physics-with-calculus-ph-212-400-u2026,graded_task,M1-2asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-phy-212-quiz-3160491,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/take?user_id=6660414,Plan/complete this task according to its module and due information.
332,2053526,PHY-212,task-00357-phy-212-blocked-or-broken-m1-2pre-general-physics-with-calculus-ph-212-400-u2026,blocked_or_broken,M1-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,3,,,,action_required,high,candidate,needs_retry,obj-phy-212-quiz-3160464,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/history?version=1|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464#|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/questions/59026118,Plan/complete this task according to its module and due information.
333,2053526,PHY-212,task-00358-phy-212-graded-task-m1-3pre-general-physics-with-calculus-ph-212-400-u2026,graded_task,M1-3pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-phy-212-quiz-3160475,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160475,Plan/complete this task according to its module and due information.
334,2053526,PHY-212,task-00359-phy-212-graded-task-m1-4pre-general-physics-with-calculus-ph-212-400-u2026,graded_task,M1-4pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-phy-212-quiz-3160500,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160500,Plan/complete this task according to its module and due information.
335,2053526,PHY-212,task-00360-phy-212-graded-task-m1-5pre-general-physics-with-calculus-ph-212-400-u2026,graded_task,M1-5pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-phy-212-quiz-3160476,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160476,Plan/complete this task according to its module and due information.
336,2053526,PHY-212,task-00342-phy-212-prep-reading-module-1-circular-motion-learning-materials-general-physics-with-calculus-ph-212,prep_reading,Module 1 | Circular Motion | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 1 | Circular Motion,mi-phy-212-26896959,prep_required,medium,candidate,,obj-phy-212-page-module-1-7c-circular-motion-7c-learning-materials,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-learning-materials?module_item_id=26896959|https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-learning-materials|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
337,2053526,PHY-212,task-00343-phy-212-critical-setup-module-1-circular-motion-required-activities-general-physics-with-calculus-ph-21,critical_setup,Module 1 | Circular Motion | Required Activities: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Module 1 | Circular Motion,mi-phy-212-26896960,action_required,high,candidate,,obj-phy-212-page-module-1-7c-circular-motion-7c-required-activities,page,https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-required-activities?module_item_id=26896960|https://canvas.oregonstate.edu/courses/2053526/pages/module-1-%7C-circular-motion-%7C-required-activities|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
338,2053526,PHY-212,task-00344-phy-212-prep-reading-oer-physics-textbook-general-physics-with-calculus-ph-212-400-u2026,prep_reading,OER Physics textbook: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Course information,mi-phy-212-26896949,prep_required,medium,candidate,,obj-phy-212-page-oer-physics-textbook,page,https://canvas.oregonstate.edu/courses/2053526/pages/oer-physics-textbook?module_item_id=26896949|https://canvas.oregonstate.edu/courses/2053526/modules,Complete or review this prep item before the related graded work.
339,2053526,PHY-212,task-00332-phy-212-critical-setup-proctorio-guide-pdf-general-physics-with-calculus-ph-212-400-u2026,critical_setup,Proctorio Guide.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-file-118705575,file,https://canvas.oregonstate.edu/courses/2053526/files/118705575?wrap=1,Plan/complete this task according to its module and due information.
340,2053526,PHY-212,task-00361-phy-212-graded-task-proctorio-practice-quiz-remotely-proctored-general-physics-with-calculus-ph-212-,graded_task,Proctorio practice quiz (Remotely Proctored): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,5,,Module 1 | Circular Motion,mi-phy-212-26896961,action_required,high,candidate,needs_rule,obj-phy-212-quiz-3160506,quiz,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160506?module_item_id=26896961|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160506|https://canvas.oregonstate.edu/courses/2053526/quizzes/3160506/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
341,2053526,PHY-212,task-00345-phy-212-critical-setup-proctorio-setup-and-troubleshooting-general-physics-with-calculus-ph-212-400-u20,critical_setup,Proctorio setup and troubleshooting: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Course information,mi-phy-212-26896947,action_required,high,candidate,,obj-phy-212-page-proctorio-setup-and-troubleshooting,page,https://canvas.oregonstate.edu/courses/2053526/pages/proctorio-setup-and-troubleshooting?module_item_id=26896947|https://canvas.oregonstate.edu/courses/2053526/pages/proctorio-setup-and-troubleshooting?module_item_id=26896947#|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
342,2053526,PHY-212,task-00331-phy-212-critical-setup-scannable-or-geniusscan,critical_setup,Scannable or GeniusScan,,,no_due_found,,,,,,action_required,high,candidate,needs_download|needs_manual_decision,obj-phy-212-download-118706071,download,https://canvas.oregonstate.edu/courses/2053526/files/118706071/download?wrap=1|https://canvas.oregonstate.edu/courses/2053526/pages/gradescope?module_item_id=26896946,Plan/complete this task according to its module and due information.
343,2053526,PHY-212,task-00346-phy-212-critical-setup-scanned-text-on-reserve-at-library-general-physics-with-calculus-ph-212-400-u202,critical_setup,Scanned text on reserve at library: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Course information,mi-phy-212-26896945,action_required,high,candidate,,obj-phy-212-page-scanned-text-on-reserve-at-library,page,https://canvas.oregonstate.edu/courses/2053526/pages/scanned-text-on-reserve-at-library?module_item_id=26896945|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
344,2053526,PHY-212,task-00347-phy-212-critical-setup-scanning-resources-general-physics-with-calculus-ph-212-400-u2026,critical_setup,Scanning Resources: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision,obj-phy-212-page-scanning-resources,page,https://canvas.oregonstate.edu/courses/2053526/pages/scanning-resources,Plan/complete this task according to its module and due information.
345,2053526,PHY-212,task-00348-phy-212-critical-setup-sources-cited-general-physics-with-calculus-ph-212-400-u2026,critical_setup,Sources Cited: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Start Here,mi-phy-212-26896934,action_required,high,candidate,,obj-phy-212-page-sources-cited,page,https://canvas.oregonstate.edu/courses/2053526/pages/sources-cited?module_item_id=26896934|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
346,2053526,PHY-212,task-00312-phy-212-graded-task-syllabus-for-general-physics-with-calculus-ph-212-400-u2026,graded_task,Syllabus for GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-phy-212-assignment-syllabus,assignment,https://canvas.oregonstate.edu/courses/2053526/assignments/syllabus,Plan/complete this task according to its module and due information.
347,2053526,PHY-212,task-00333-phy-212-critical-setup-syllabus-u2026-pdf-general-physics-with-calculus-ph-212-400-u2026,critical_setup,syllabus_U2026.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,no_due_found,,,,Course information,mi-phy-212-26992777,action_required,high,candidate,,obj-phy-212-file-119256264,file,https://canvas.oregonstate.edu/courses/2053526/files/119256264?module_item_id=26992777|https://canvas.oregonstate.edu/courses/2053526/files/119256264?module_item_id=26992777#|https://canvas.oregonstate.edu/courses/2053526/modules,Plan/complete this task according to its module and due information.
348,2053526,PHY-212,task-00324-phy-212-graded-task-topic-project-optional-step-find-group-members,graded_task,Topic: 🤔 Project | Optional Step: Find Group Members,,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-phy-212-discussion-11563812,discussion,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563812,Plan/complete this task according to its module and due information.
349,2053526,PHY-212,task-00325-phy-212-graded-task-topic-course-introductions,graded_task,Topic: Course Introductions,,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-phy-212-discussion-11563802,discussion,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563802,Plan/complete this task according to its module and due information.
350,2053526,PHY-212,task-00326-phy-212-graded-task-topic-lab-1-discussion-lab-group-22,graded_task,Topic: Lab 1 Discussion - Lab Group 22,,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-phy-212-discussion-11579973,discussion,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579973,Plan/complete this task according to its module and due information.
351,2053526,PHY-212,task-00313-phy-212-blocked-or-broken-unauthorized,blocked_or_broken,Unauthorized,,,no_due_found,,,,,,action_required,high,candidate,needs_retry,obj-phy-212-assignment-10557021,assignment,https://canvas.oregonstate.edu/courses/2053526/assignments/10557021,Plan/complete this task according to its module and due information.
352,2053526,PHY-212,task-00314-phy-212-blocked-or-broken-unauthorized,blocked_or_broken,Unauthorized,,,no_due_found,,,,,,action_required,high,candidate,needs_retry,obj-phy-212-assignment-10557097,assignment,https://canvas.oregonstate.edu/courses/2053526/assignments/10557097,Plan/complete this task according to its module and due information.
353,2053526,PHY-212,task-00315-phy-212-blocked-or-broken-unauthorized,blocked_or_broken,Unauthorized,,,no_due_found,,,,,,action_required,high,candidate,needs_retry,obj-phy-212-assignment-10557100,assignment,https://canvas.oregonstate.edu/courses/2053526/assignments/10557100,Plan/complete this task according to its module and due information.
