object_id,course_id,course_code,object_type,title,primary_category,classification_labels,importance,actionability,confidence,due_text,available_text,points_text,estimated_time,module_ids,module_titles,module_item_ids,issue_types,evidence_count,reason
obj-phy-212-discussion-11579983,2053526,PHY-212,discussion,Topic: Lab 6 Discussion - Lab Group 22,graded_task,graded_task,high,action_required,high,,,,,,,,redirected,2,task-like discussion object
obj-phy-212-discussion-11605102,2053526,PHY-212,discussion,Topic: M21-pre upload,graded_task,graded_task|critical_setup,high,action_required,high,,,,,,,,,1,task-like discussion object|critical setup title/text signal
obj-phy-212-discussion-11601297,2053526,PHY-212,discussion,Topic: Please email your Lab TA to confirm your meeting time,graded_task,graded_task,high,action_required,high,,,,,,,,,1,task-like discussion object
obj-phy-212-discussion-11605879,2053526,PHY-212,discussion,Topic: Quiz 1 July 4-6,reference,reference,low,reference_only,medium,,,,,,,,,1,default retained reference
obj-phy-212-discussion-11563801,2053526,PHY-212,discussion,Topic: Welcome!,graded_task,graded_task|prep_reading|lecture_video,high,action_required,high,,,,,,,,,1,task-like discussion object|prep/reading title/text signal|video title/link signal
obj-phy-212-discussions-https-canvas-oregonstate-edu-courses-2053526-discussion-topics,2053526,PHY-212,discussions,Discussions: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,course_navigation_surface|prep_reading,low,reference_only,high,Jun 25,Aug 15,,,,,,,1,course navigation/index surface|prep/reading title/text signal
obj-phy-212-download-118705530,2053526,PHY-212,download,CamScanner,critical_setup,critical_setup|file_reference,high,action_required,high,,,,,,,,,8,critical setup title/text signal|download object
obj-phy-212-download-118705575,2053526,PHY-212,download,Download,critical_setup,critical_setup|file_reference,high,action_required,high,,,,,,,,,6,critical setup title/text signal|download object
obj-phy-212-download-118705966,2053526,PHY-212,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-phy-212-download-118705439,2053526,PHY-212,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-phy-212-download-118706028,2053526,PHY-212,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,3,download object|download link not parsed
obj-phy-212-download-118706035,2053526,PHY-212,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,3,download object|download link not parsed
obj-phy-212-download-118706027,2053526,PHY-212,download,Download,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,3,download object|download link not parsed
obj-phy-212-download-119256249,2053526,PHY-212,download,first day overview.pdf,critical_setup,critical_setup|prep_reading|file_reference,high,action_required,high,,,,,,,,,4,critical setup title/text signal|prep/reading title/text signal|download object
obj-phy-212-download-119380180,2053526,PHY-212,download,IMG_8997.HEIC,critical_setup,critical_setup|file_reference,high,action_required,high,,,,,,,,,2,critical setup title/text signal|download object
obj-phy-212-download-119307451,2053526,PHY-212,download,Lab Structure and TA Meetings.pdf,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,5,download object|download link not parsed
obj-phy-212-download-119284452,2053526,PHY-212,download,M1-00.pdf,file_reference,file_reference,low,reference_only,medium,,,,,,,,,8,download object
obj-phy-212-download-119291668,2053526,PHY-212,download,M1-01.pdf,file_reference,file_reference,low,reference_only,medium,,,,,,,,,8,download object
obj-phy-212-download-119356772,2053526,PHY-212,download,M1-2.pdf,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-phy-212-download-119358414,2053526,PHY-212,download,M1-3.pdf,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,4,download object|download link not parsed
obj-phy-212-download-119358458,2053526,PHY-212,download,M1-5.pdf,critical_setup,critical_setup|prep_reading|lecture_video|file_reference|admin_policy,high,action_required,high,,,,,,,,,5,critical setup title/text signal|prep/reading title/text signal|video title/link signal|download object|admin/policy signal
obj-phy-212-download-118706032,2053526,PHY-212,download,PH211_DATA_time-distance.txt,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,3,download object|download link not parsed
obj-phy-212-download-118706030,2053526,PHY-212,download,PH211_Excel-Skills-Ref.xlsx,file_reference,file_reference|download_indexed_not_read,low,review_needed,low,,,,,,,,,9,download object|download link not parsed
obj-phy-212-download-118706071,2053526,PHY-212,download,Scannable or GeniusScan,critical_setup,critical_setup|file_reference,high,action_required,high,,,,,,,,,8,critical setup title/text signal|download object
obj-phy-212-download-119369072,2053526,PHY-212,download,syllabus_U2026.pdf,critical_setup,critical_setup|file_reference|download_indexed_not_read,high,action_required,high,,,,,,,,,2,critical setup title/text signal|download object|download link not parsed
obj-phy-212-file-119256249,2053526,PHY-212,file,first day overview.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26997777,redirected,3,file object
obj-phy-212-file-119307451,2053526,PHY-212,file,Lab Structure and TA Meetings.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-27007746,redirected,4,file object
obj-phy-212-file-118706028,2053526,PHY-212,file,PH211_Basic-Excel-Workflows.pptx: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-phy-212-file-118706032,2053526,PHY-212,file,PH211_DATA_time-distance.txt: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-phy-212-file-118706035,2053526,PHY-212,file,PH211_Excel-Data-Analysis.pptx: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-phy-212-file-118706027,2053526,PHY-212,file,PH211_Excel-Derivitives-Integrals.pptx: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-phy-212-file-118706030,2053526,PHY-212,file,PH211_Excel-Skills-Ref.xlsx: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-phy-212-file-118705575,2053526,PHY-212,file,Proctorio Guide.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup|file_reference,high,action_required,high,,,,,,,,,1,critical setup title/text signal|file object
obj-phy-212-file-118705439,2053526,PHY-212,file,quiz1_practice_soln.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-phy-212-file-118705966,2053526,PHY-212,file,quiz1_practice.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),file_reference,file_reference,low,reference_only,medium,,,,,,,,,1,file object
obj-phy-212-file-119369072,2053526,PHY-212,file,syllabus_U2026.pdf: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup|file_reference,high,action_required,high,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26992777,redirected,3,critical setup title/text signal|file object
obj-phy-212-grades-https-canvas-oregonstate-edu-courses-2053526-grades,2053526,PHY-212,grades,Grades for Jacob Peterson: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,course_navigation_surface|critical_setup|prep_reading|lecture_video,low,reference_only,high,Jun 25 by 11:59pm,,2,,,,,,1,course navigation/index surface|critical setup title/text signal|prep/reading title/text signal|video title/link signal
obj-phy-212-modules-https-canvas-oregonstate-edu-courses-2053526-modules,2053526,PHY-212,modules,Course Modules: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,course_navigation_surface|critical_setup|prep_reading|lecture_video|admin_policy,low,reference_only,high,,,5,,,,,,1,course navigation/index surface|critical setup title/text signal|prep/reading title/text signal|video title/link signal|admin/policy signal
obj-phy-212-page-project-7c-consequences-and-implications-of-science,2053526,PHY-212,page,🤔 Project | Consequences & Implications of Science: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,,,,,1,critical setup title/text signal
obj-phy-212-page-project-7c-reminder-submit-presentations-next-week,2053526,PHY-212,page,🤔 Project | Reminder: Submit Presentations Next Week: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,Aug 10 at 11:59pm,,,,,,,,1,default retained reference
obj-phy-212-page-academic-misconduct-scenarios,2053526,PHY-212,page,Academic Misconduct Scenarios: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),admin_policy,admin_policy,low,reference_only,medium,,,,,mod-phy-212-003-student-resources,Student resources,mi-phy-212-26896953,redirected,3,admin/policy signal
obj-phy-212-page-accessibility-statements-and-privacy-policies,2053526,PHY-212,page,Accessibility Statements & Privacy Policies: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),admin_policy,admin_policy,low,reference_only,medium,,,,,mod-phy-212-001-start-here,Start Here,mi-phy-212-26896933,redirected,2,admin/policy signal
obj-phy-212-page-announcements,2053526,PHY-212,page,Announcements: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896939,redirected,2,default retained reference
obj-phy-212-page-course-webpages,2053526,PHY-212,page,Course webpages: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896941,redirected,2,default retained reference
obj-phy-212-page-excel-skills-handout-2,2053526,PHY-212,page,Excel Skills Handout: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),lecture_video,lecture_video,medium,prep_required,medium,,,,,mod-phy-212-005-module-2-rotation,Module 2 | Rotation,mi-phy-212-26896976,external_tool|redirected,3,video title/link signal
obj-phy-212-page-financial-resources-and-more,2053526,PHY-212,page,Financial resources and more: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),admin_policy,admin_policy,low,reference_only,medium,,,,,mod-phy-212-003-student-resources,Student resources,mi-phy-212-26896952,redirected,2,admin/policy signal
obj-phy-212-page-general-information,2053526,PHY-212,page,General information: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896936,redirected,2,default retained reference
obj-phy-212-page-get-your-ph-211-course-materials-2,2053526,PHY-212,page,Get your PH 211 Course Materials! : GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup|prep_reading,high,action_required,high,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26992779,redirected,2,critical setup title/text signal|prep/reading title/text signal
obj-phy-212-page-gradescope,2053526,PHY-212,page,Gradescope: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup|lecture_video,high,action_required,high,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896946,redirected,3,critical setup title/text signal|video title/link signal
obj-phy-212-page-instructor-information-and-communication-policy,2053526,PHY-212,page,Instructor Information & Communication Policy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),admin_policy,admin_policy,low,reference_only,medium,,,,,mod-phy-212-001-start-here,Start Here,mi-phy-212-26896931,redirected,2,admin/policy signal
obj-phy-212-page-lab-1-instructions-2,2053526,PHY-212,page,Lab 1 Instructions: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,mod-phy-212-004-module-1-circular-motion,Module 1 | Circular Motion,mi-phy-212-26896962,redirected,2,critical setup title/text signal
obj-phy-212-page-lab-1-team-building-and-uncertainty-refresher,2053526,PHY-212,page,Lab 1: Team Building and Uncertainty Refresher: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,,,,redirected,2,critical setup title/text signal
obj-phy-212-page-lab-2-instructions-2,2053526,PHY-212,page,Lab 2 Instructions: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,mod-phy-212-004-module-1-circular-motion,Module 1 | Circular Motion,mi-phy-212-26896965,redirected,3,critical setup title/text signal
obj-phy-212-page-lab-2-uncertainty-propagation,2053526,PHY-212,page,Lab 2: Uncertainty Propagation: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup|lecture_video,high,action_required,high,,,,,,,,redirected,1,critical setup title/text signal|video title/link signal
obj-phy-212-page-lab-3-hypothesis-testing,2053526,PHY-212,page,Lab 3 Hypothesis Testing: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,,,,redirected,1,critical setup title/text signal
obj-phy-212-page-lab-3-instructions-2,2053526,PHY-212,page,Lab 3 Instructions: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,mod-phy-212-005-module-2-rotation,Module 2 | Rotation,mi-phy-212-26896972,redirected,2,critical setup title/text signal
obj-phy-212-page-lab-supplies,2053526,PHY-212,page,Lab Supplies: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,mod-phy-212-004-module-1-circular-motion,Module 1 | Circular Motion,mi-phy-212-26896964,redirected,3,critical setup title/text signal
obj-phy-212-page-module-1-7c-circular-motion-7c-learning-materials,2053526,PHY-212,page,Module 1 | Circular Motion | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),prep_reading,prep_reading|lecture_video,medium,prep_required,medium,,,,,mod-phy-212-004-module-1-circular-motion,Module 1 | Circular Motion,mi-phy-212-26896959,redirected,4,prep/reading title/text signal|video title/link signal
obj-phy-212-page-module-1-7c-circular-motion-7c-required-activities,2053526,PHY-212,page,Module 1 | Circular Motion | Required Activities: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup|prep_reading|lecture_video,high,action_required,high,,,,,mod-phy-212-004-module-1-circular-motion,Module 1 | Circular Motion,mi-phy-212-26896960,redirected,3,critical setup title/text signal|prep/reading title/text signal|video title/link signal
obj-phy-212-page-module-1-7c-motion-7c-conclusion,2053526,PHY-212,page,Module 1 | Motion | Conclusion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-004-module-1-circular-motion,Module 1 | Circular Motion,mi-phy-212-26896968,redirected,2,default retained reference
obj-phy-212-page-module-1-7c-overview-of-circular-motion,2053526,PHY-212,page,Module 1 | Overview of Circular Motion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),prep_reading,prep_reading|admin_policy,medium,prep_required,medium,,,,,mod-phy-212-004-module-1-circular-motion,Module 1 | Circular Motion,mi-phy-212-26896958,redirected,2,prep/reading title/text signal|admin/policy signal
obj-phy-212-page-module-2-7c-overview-of-rotation,2053526,PHY-212,page,Module 2 | Overview of Rotation: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),prep_reading,prep_reading,medium,prep_required,medium,,,,,mod-phy-212-005-module-2-rotation,Module 2 | Rotation,mi-phy-212-26896969,redirected,2,prep/reading title/text signal
obj-phy-212-page-module-2-7c-rotation-7c-conclusion,2053526,PHY-212,page,Module 2 | Rotation | Conclusion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-005-module-2-rotation,Module 2 | Rotation,mi-phy-212-26896975,redirected,2,default retained reference
obj-phy-212-page-module-2-7c-rotation-7c-learning-materials,2053526,PHY-212,page,Module 2 | Rotation | Learning Materials: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),prep_reading,prep_reading|lecture_video,medium,prep_required,medium,,,,,mod-phy-212-005-module-2-rotation,Module 2 | Rotation,mi-phy-212-26896970,redirected,3,prep/reading title/text signal|video title/link signal
obj-phy-212-page-module-2-7c-rotation-7c-required-activities,2053526,PHY-212,page,Module 2 | Rotation | Required Activities: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),prep_reading,prep_reading|lecture_video,medium,prep_required,medium,,,,,mod-phy-212-005-module-2-rotation,Module 2 | Rotation,mi-phy-212-26896971,redirected,3,prep/reading title/text signal|video title/link signal
obj-phy-212-page-oer-physics-textbook,2053526,PHY-212,page,OER Physics textbook: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),prep_reading,prep_reading,medium,prep_required,medium,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896949,redirected,2,prep/reading title/text signal
obj-phy-212-page-opt-out-of-lab,2053526,PHY-212,page,Opt-out of lab: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896948,redirected,2,default retained reference
obj-phy-212-page-ph-211-instructional-videos,2053526,PHY-212,page,PH 211 Instructional videos: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),lecture_video,lecture_video|admin_policy,medium,prep_required,medium,,,,,mod-phy-212-003-student-resources,Student resources,mi-phy-212-26896951,redirected,2,video title/link signal|admin/policy signal
obj-phy-212-page-pre-lecture-partial-credit,2053526,PHY-212,page,Pre-lecture partial credit: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896942,redirected,2,default retained reference
obj-phy-212-page-proctorio-setup-and-troubleshooting,2053526,PHY-212,page,Proctorio setup and troubleshooting: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896947,redirected,3,critical setup title/text signal
obj-phy-212-page-scanned-text-on-reserve-at-library,2053526,PHY-212,page,Scanned text on reserve at library: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896945,redirected,2,critical setup title/text signal
obj-phy-212-page-scanned-text-on-reserve-at-the-library,2053526,PHY-212,page,Scanned text on reserve at the library: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup|admin_policy,high,action_required,high,,,,,mod-phy-212-003-student-resources,Student resources,mi-phy-212-26896954,redirected,2,critical setup title/text signal|admin/policy signal
obj-phy-212-page-scanning-resources-2,2053526,PHY-212,page,Scanning Resources: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup|admin_policy,high,action_required,high,,,,,mod-phy-212-003-student-resources,Student resources,mi-phy-212-26896956,redirected,3,critical setup title/text signal|admin/policy signal
obj-phy-212-page-scanning-resources,2053526,PHY-212,page,Scanning Resources: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,,,,,1,critical setup title/text signal
obj-phy-212-page-sources-cited,2053526,PHY-212,page,Sources Cited: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),critical_setup,critical_setup,high,action_required,high,,,,,mod-phy-212-001-start-here,Start Here,mi-phy-212-26896934,redirected,2,critical setup title/text signal
obj-phy-212-page-start-here-conclusion,2053526,PHY-212,page,Start Here - Conclusion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-001-start-here,Start Here,mi-phy-212-26896935,redirected,2,default retained reference
obj-phy-212-page-start-here-overview,2053526,PHY-212,page,Start Here - Overview: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-001-start-here,Start Here,mi-phy-212-26896930,external_tool|redirected,2,default retained reference
obj-phy-212-page-ta-info-and-scheduler,2053526,PHY-212,page,TA Info & Scheduler: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896940,redirected,2,default retained reference
obj-phy-212-page-virtual-wormhole-getting-assistance,2053526,PHY-212,page,Virtual Wormhole - Getting assistance: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896944,redirected,2,default retained reference
obj-phy-212-page-where-to-go-for-help,2053526,PHY-212,page,Where to go for help?: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),admin_policy,admin_policy,low,reference_only,medium,,,,,mod-phy-212-001-start-here,Start Here,mi-phy-212-26896932,redirected,2,admin/policy signal
obj-phy-212-page-zoom-info,2053526,PHY-212,page,Zoom info: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),reference,reference,low,reference_only,medium,,,,,mod-phy-212-002-course-information,Course information,mi-phy-212-26896938,redirected,2,default retained reference
obj-phy-212-quiz-3160489,2053526,PHY-212,quiz,Hw 1 - Rotational Motion: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),blocked_or_broken,graded_task|prep_reading|blocked_or_broken,high,action_required,high,,,1,,,,,redirected|unauthorized,20,quiz object|prep/reading title/text signal|issue=redirected|unauthorized
obj-phy-212-quiz-3160504,2053526,PHY-212,quiz,Hw 10 - Ray Optics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160444,2053526,PHY-212,quiz,Hw 2 - Rotational Dynamics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),blocked_or_broken,graded_task|critical_setup|prep_reading|access_deferred_until_available|blocked_or_broken,high,action_required,high,,,1,,,,,unauthorized,17,quiz object|critical setup title/text signal|prep/reading title/text signal|access is expected to open later|issue=unauthorized
obj-phy-212-quiz-3160462,2053526,PHY-212,quiz,Hw 3 - Center of Mass & Moment of Inertia: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|prep_reading,high,action_required,high,,,,,,,,redirected,2,quiz object|prep/reading title/text signal
obj-phy-212-quiz-3160480,2053526,PHY-212,quiz,Hw 4 - Rotational Dynamics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160499,2053526,PHY-212,quiz,Hw 5 - Gravity: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160513,2053526,PHY-212,quiz,Hw 6 - Oscillations: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160478,2053526,PHY-212,quiz,Hw 7 - Waves: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160511,2053526,PHY-212,quiz,Hw 8 - Superposition: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160449,2053526,PHY-212,quiz,Hw 9 - Wave Optics: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160479,2053526,PHY-212,quiz,Lab Collaboration Contract: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|critical_setup|prep_reading,high,action_required,high,,,5,,mod-phy-212-004-module-1-circular-motion,Module 1 | Circular Motion,mi-phy-212-26942495,redirected,4,quiz object|critical setup title/text signal|prep/reading title/text signal
obj-phy-212-quiz-3160510,2053526,PHY-212,quiz,Lab Group Check-In Survey (Lab 3): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,5,,mod-phy-212-005-module-2-rotation,Module 2 | Rotation,mi-phy-212-26896973,redirected,5,quiz object
obj-phy-212-quiz-3160466,2053526,PHY-212,quiz,Lab Group Check-In Survey (Lab 5): GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task,high,action_required,high,,,,,,,,redirected,1,quiz object
obj-phy-212-quiz-3160536,2053526,PHY-212,quiz,Lab Partner Values Survey: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|critical_setup|prep_reading,high,action_required,high,,,5,,mod-phy-212-004-module-1-circular-motion,Module 1 | Circular Motion,mi-phy-212-26896963,redirected,11,quiz object|critical setup title/text signal|prep/reading title/text signal
obj-phy-212-quiz-3169001,2053526,PHY-212,quiz,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|critical_setup|lecture_video,high,action_required,high,,,1,,,,,redirected,8,quiz object|critical setup title/text signal|video title/link signal
obj-phy-212-quiz-3169000,2053526,PHY-212,quiz,M1-0asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|prep_reading|lecture_video,high,action_required,high,,,1,,,,,redirected,6,quiz object|prep/reading title/text signal|video title/link signal
obj-phy-212-quiz-3160454,2053526,PHY-212,quiz,M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|critical_setup|lecture_video,high,action_required,high,,,1,,,,,redirected,9,quiz object|critical setup title/text signal|video title/link signal
obj-phy-212-quiz-3160514,2053526,PHY-212,quiz,M1-1pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|prep_reading|lecture_video,high,action_required,high,,,3,,,,,redirected,5,quiz object|prep/reading title/text signal|video title/link signal
obj-phy-212-quiz-3160491,2053526,PHY-212,quiz,M1-2asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),blocked_or_broken,graded_task|critical_setup|lecture_video|blocked_or_broken,high,action_required,high,,,1,,,,,redirected|unauthorized,11,quiz object|critical setup title/text signal|video title/link signal|issue=redirected|unauthorized
obj-phy-212-quiz-3160464,2053526,PHY-212,quiz,M1-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),graded_task,graded_task|prep_reading|lecture_video,high,action_required,high,,,3,,,,,redirected,5,quiz object|prep/reading title/text signal|video title/link signal
obj-phy-212-quiz-3160508,2053526,PHY-212,quiz,M1-3asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),blocked_or_broken,graded_task|critical_setup|lecture_video|access_deferred_until_available|blocked_or_broken,high,action_required,high,,,1,,,,,unauthorized,11,quiz object|critical setup title/text signal|video title/link signal|access is expected to open later|issue=unauthorized
obj-phy-212-quiz-3160475,2053526,PHY-212,quiz,M1-3pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),blocked_or_broken,graded_task|prep_reading|lecture_video|blocked_or_broken,high,action_required,high,,,3,,,,,redirected|unauthorized,4,quiz object|prep/reading title/text signal|video title/link signal|issue=redirected|unauthorized
obj-phy-212-quiz-3160457,2053526,PHY-212,quiz,M1-4asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),blocked_or_broken,graded_task|critical_setup|lecture_video|access_deferred_until_available|blocked_or_broken,high,action_required,high,,,1,,,,,unauthorized,12,quiz object|critical setup title/text signal|video title/link signal|access is expected to open later|issue=unauthorized
